Дотации бюджетам бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Иные  межбюджетные трансферты,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Дотации от других бюджетов бюджетной системы Россйской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Субвенции от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Всего,11344,"38374,6",43823,47018,50772,61202,56224,58614,59204,58956,67237,Головинский
Бюджетные инвестиции на увеличение стоимости основных средств,NA,NA,732,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Общегосударственные вопросы,6998,"21607,7",24105,25079,NA,NA,31445,33604,33108,32032,39281,Головинский
Функционирование законодательных (представительных ) органов государственной власти и местного самоуправления,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
расходы на содержание работников органов местного самоуправления,NA,"13457,2",18031,18694,NA,NA,NA,NA,NA,NA,NA,Головинский
"Функционирование Правительства Российской Федерации, высших органов исполнительной власти субъектов Российской Федерации,  местных администраций",5843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Обслуживание государственного и муниципального долга,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Национальная безопасность и правоохранительная деятельность,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Национальная экономика,NA,"59,8",70,85,NA,NA,163,NA,NA,NA,NA,Головинский
Образование,NA,"7755,8",9083,10389,NA,NA,11245,NA,NA,NA,NA,Головинский
"Культура, кинематография и средства массовой информации",3108,"3489,6",1460,1277,NA,NA,NA,NA,NA,NA,NA,Головинский
Культура,NA,"1581,6",420,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Бюджетные инвестиции (культура) на увеличение стоимости основных средств,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
"Культура, кинематография",NA,NA,NA,NA,NA,NA,1373,12759,12959,13093,13297,Головинский
"Здравоохранение, физическая культура и спорт",NA,"5461,7",8004,10186,NA,NA,NA,NA,NA,NA,NA,Головинский
Физическая культура и спорт,NA,"5461,7",8004,NA,NA,NA,11028,11018,11068,11068,11523,Головинский
Бюджетные инвестиции  (физическая культура и спорт) на увеличение стоимости основных средств,NA,NA,725,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Расходы на оплату труда и начисления на оплату труда  (физическая культура и спорт),NA,NA,2943,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Социальная политика,1156,NA,NA,NA,NA,NA,NA,NA,615,1194,1562,Головинский
Межбюджетные трансферты,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
Из межбюджетных трансфертов субсидии бюджетам субъектов Российской Федерации и муниципальных образований (межбюджетные субсидии),NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,Головинский
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Дмитровское
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Дмитровское
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Дмитровское
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Дмитровское
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Дмитровское
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Дмитровское
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Дмитровское
Иные  межбюджетные трансферты,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Дмитровское
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Дмитровское
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Дмитровское
Всего,NA,35157,42549,40559,32952,50557,48229,29937,18496,17269,20592,Дмитровское
Общегосударственные вопросы,NA,15992,17051,21388,NA,NA,27253,22319,13437,13857,16719,Дмитровское
расходы на содержание работников органов местного самоуправления,NA,15992,17051,21388,NA,NA,NA,NA,NA,NA,NA,Дмитровское
"Культура, кинематография",NA,NA,NA,NA,NA,NA,NA,3551,2618,2335,2467,Дмитровское
Физическая культура и спорт,NA,NA,NA,NA,NA,NA,NA,2272,NA,NA,NA,Дмитровское
Социальная политика,NA,NA,NA,NA,NA,NA,NA,NA,498,937,976,Дмитровское
Межбюджетные трансферты,NA,19165,25498,NA,NA,NA,NA,NA,NA,NA,NA,Дмитровское
Из межбюджетных трансфертов субвенции бюджетам   субъектов Российской Федерации и муниципальных образований,NA,19165,25498,NA,NA,NA,NA,NA,NA,NA,NA,Дмитровское
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Западное Дегунино
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Западное Дегунино
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Западное Дегунино
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Западное Дегунино
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Западное Дегунино
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Западное Дегунино
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Западное Дегунино
